date,open,high,low,close,volume,maket cap
2015-1-7,286.53640194,299.23234072,283.49640724,294.97561288,79454.67018834,23437190.03512107
2015-1-8,294.5268743,294.68418372,282.97502143,284.41179046,67578.94639216,19220249.14068524
2015-1-9,283.54587865,291.69747753,281.19177784,289.77964478,74212.79885089,21505358.48914069
2015-10-1,237.31068009,239.776943,237.02759645,238.53341945,80238.50495108,19139564.95747205
2015-10-10,246.31126426,247.29923305,245.41505226,246.97501034,58213.50092075,14377279.99182128
2015-10-11,247.16945979,250.21840327,246.99185284,249.13166843,60267.64914577,15014579.98395747
2015-10-12,249.24182332,249.45341468,246.31564572,247.54949382,66424.64187433,16443386.47345846
2015-10-13,247.7094981,252.26168346,246.16903356,251.8356064,109455.21672288,27564720.87752687
2015-10-14,251.90910612,256.40293683,251.51283474,254.38899444,101102.31937171,25719317.36040984
2015-10-15,254.39640756,258.18119869,254.26678552,257.07561952,94827.96725737,24377958.43080965
2015-10-16,257.14358383,268.40096409,256.86534628,264.8587814,130003.4689102,34432560.35283854
2015-10-17,264.91799072,276.05935419,264.49933701,273.26509823,151719.67247866,41459691.20350956
2015-10-18,273.03234651,274.24688634,262.97390291,264.42840502,79538.43065806,21032220.35637075
2015-10-19,264.87056986,267.13277804,263.04474857,266.3037562,87151.66730262,23208816.36203104
2015-10-2,238.31548182,239.80110727,238.05705783,238.48914414,78419.60859619,18702225.33800181
2015-10-20,266.49097652,273.37565382,266.49097652,271.8969952,105784.32761221,28762440.8171352
2015-10-21,271.96769821,273.49266102,266.48475709,269.12315161,86642.71093268,23317559.43021902
2015-10-22,269.47036107,279.164742,269.47036107,276.01226792,121679.75115947,33585104.07799636
2015-10-23,276.0589364,280.788774,275.84419436,279.21420168,98032.87068457,27372169.72642905
2015-10-24,279.50955212,284.95597731,279.50955212,284.59930775,88048.13807768,25058439.14584733
2015-10-25,284.74743554,296.53454988,284.61987335,284.64068929,151484.5758441,43118674.08564605
2015-10-26,285.0214676,287.30433556,282.68234748,287.30433556,97733.73539523,28079325.90931746
2015-10-27,287.51836214,299.46091083,287.44629198,296.46333613,150925.06375728,44743747.90728696
2015-10-28,296.64988603,308.51817622,296.64988603,306.20798833,159083.04668237,48712499.70245076
2015-10-29,306.44521121,320.56803211,303.76553096,316.59163753,191025.66073328,60477126.74146931
2015-10-3,238.61115816,241.12695036,238.5105993,240.56001969,66733.37124462,16053381.10041508
2015-10-30,316.59292856,336.77058256,316.44236509,327.61656369,191005.63762843,62576610.64564469
2015-10-31,327.77448061,332.72229169,313.68209452,317.99002361,151781.8858817,48265125.47504167
2015-10-4,240.61787808,241.37532254,239.39538422,239.69785734,51550.60120318,12356568.65315202
2015-10-5,239.81748853,241.99697887,238.72836023,241.91226936,93365.01924625,22586143.68484808
2015-10-6,242.02753724,249.07308229,241.86899363,247.70741908,109451.13015868,27111856.96740922
2015-10-7,247.66507813,248.31539546,244.07029004,244.58104833,91429.51574262,22361926.80862718
2015-10-8,244.60876946,246.0923173,244.26253033,244.38411891,70788.77198434,17299651.67044073
2015-10-9,244.53012402,246.2244664,244.22769636,246.15319416,64638.36720349,15910940.55258621
2015-11-1,317.91474898,330.13498543,314.77267146,328.4638632,108457.04990381,35624221.6029966
2015-11-10,380.16801102,381.67844822,328.32846033,338.36563845,242060.91444041,81905095.85735309
2015-11-11,338.55091457,342.15219423,301.39912474,310.93662177,295715.20708576,91948687.49782744
2015-11-12,312.9186945,343.92063334,312.9186945,339.76319139,195856.40894206,66544798.55642948
2015-11-13,337.18225461,342.14954648,326.67429845,337.07207919,124987.92143424,42129938.5511136
2015-11-14,337.57221417,339.09642401,330.54589747,333.75392858,92132.29485277,30749515.35648646
2015-11-15,334.08137763,335.48497462,317.41746803,320.60413441,110197.44584402,35329756.73938485
2015-11-16,320.56176174,332.61324136,316.34371401,331.55227926,112747.49382332,37381688.55792013
2015-11-17,331.63141045,339.47246555,330.74602237,335.9403124,117993.85416013,39638892.22840768
2015-11-18,336.07041129,337.93213362,331.24337561,335.70467602,99761.0574354,33490253.46611498
2015-11-19,336.03650434,336.65220637,326.05825552,327.14863255,107633.8515439,35212267.34818589
2015-11-2,328.48730739,366.28792353,326.23132064,362.73680806,273472.37764844,99198497.36041676
2015-11-20,327.18169591,327.70710997,313.37985867,322.36250348,133284.94442612,42966068.36133335
2015-11-21,322.16121352,328.8466388,319.7352351,327.48358031,62242.83889684,20383507.73060041
2015-11-22,328.08462059,328.08462059,321.95411775,325.08238834,50517.16116908,16422239.40484319
2015-11-23,325.20850212,325.6429003,322.05835548,324.09055696,60719.94123915,19678759.57469732
2015-11-24,324.35849706,324.49052948,319.63205867,321.38810339,63287.65903352,20339900.70445985
2015-11-25,321.70752213,330.781229,318.56928575,329.71181372,91808.11754185,30270220.94902624
2015-11-26,329.75806708,366.93883551,329.68128677,353.0324429,232300.50704307,82009615.48872036
2015-11-27,352.48136566,363.73306825,348.06420479,358.53975793,126431.2683496,45330636.34942925
2015-11-28,358.51425578,360.26392891,352.89500878,357.93083482,75868.30283377,27155604.96979899
2015-11-29,358.70971413,372.98608853,357.07874277,372.29540068,84609.70576788,31499804.31009075
2015-11-3,362.44689172,418.58602633,359.42257609,403.27710544,486549.85582106,196214417.5071057
2015-11-30,372.48568027,382.76352475,370.40207239,377.66281744,151747.10596287,57309239.57567472
2015-11-4,405.13511671,497.45275381,378.91718841,408.32431993,579637.75295762,236680191.28233567
2015-11-5,409.07404222,446.66017205,373.46737721,385.94017228,356070.59038102,137421944.99657047
2015-11-6,387.18264391,394.89417439,355.41051358,374.36238961,293109.97154046,109729349.36474907
2015-11-7,374.68387002,391.73217205,372.39552788,386.58647615,122558.19858494,47379342.1146096
2015-11-8,384.6155773,391.5318665,369.80480291,373.67023502,119330.7157312,44590336.59210308
2015-11-9,374.5562984,386.39390153,363.3298922,381.38981038,152235.8058854,58061185.14016663
2015-12-1,377.46830182,379.7299964,356.3091597,363.12944381,131265.57145923,47666393.95521885
2015-12-10,417.99204015,420.66986447,412.31398158,415.80119763,91948.67986191,38232371.20706334
2015-12-11,415.91668281,452.81614636,415.91668281,452.81614636,200308.18645461,90702781.07426403
2015-12-12,453.22233144,469.24875128,409.48776088,435.44095659,261086.29426872,113687665.72998685
2015-12-13,434.87736726,441.1222012,421.46374443,434.66528177,98874.53116698,42977325.94980746
2015-12-14,433.06321142,447.58226242,429.72425911,444.48612489,259558.13774145,115369990.8277042
2015-12-15,444.11102224,465.07377928,444.11102224,464.65132011,142022.00447275,65990711.86356883
2015-12-16,465.30804064,465.30804064,442.70140663,454.97729483,203788.10219115,92718959.4533162
2015-12-17,454.9341814,458.61199925,448.839452,456.68957259,82209.70425246,37544314.69810508
2015-12-18,456.39634547,466.33198837,455.44076138,464.09689824,99690.49489857,46266049.46627625
2015-12-19,464.06030776,466.52887459,457.4889738,462.50356449,74836.87709449,34612322.41186308
2015-12-2,363.01469427,363.01469427,348.9485305,359.55553712,114286.56157407,41092366.03231266
2015-12-20,462.96348723,463.17399569,434.1225002,442.30338868,133497.07349296,59046207.98464572
2015-12-21,442.8550744,445.01210735,425.90426348,438.47437099,135676.10037083,59490492.76902395
2015-12-22,438.46724827,444.29582023,435.50564913,436.73244428,83460.42546964,36449875.61608982
2015-12-23,436.95141112,445.29878836,436.81669487,442.60967478,78379.82436355,34691668.57088834
2015-12-24,443.22037213,459.50610716,443.22037213,454.76636112,92840.89557694,42220916.24438181
2015-12-25,454.38218749,458.24166947,452.09924791,455.21685845,54621.91247141,24864815.3977102
2015-12-26,454.98167536,457.12332107,405.19045189,417.38443942,224973.21789597,93900320.43522424
2015-12-27,416.82146626,424.67065035,408.84382771,422.54792199,89388.39592408,37770880.94740515
2015-12-28,422.95125868,429.63273297,418.62266476,422.51723799,85761.3585381,36235652.33555297
2015-12-29,422.59144913,433.45978489,421.25828408,433.45978489,86780.28974967,37615765.72733143
2015-12-3,359.86829387,370.57964702,357.76503862,361.81513428,103876.77237892,37584188.34709061
2015-12-30,433.85028966,434.82109047,422.45620489,427.10068154,74512.53858839,31824356.0141958
2015-12-31,426.57482189,433.04914995,418.27640444,430.58473992,72083.74586343,31038160.96520922
2015-12-4,361.91314758,365.05424717,356.12015344,363.87375793,77381.3367339,28157037.79067432
2015-12-5,363.95649068,390.42275117,363.87502884,389.25519126,136942.33115032,53305513.30332626
2015-12-6,389.34698756,402.8151258,387.03124987,390.09681605,154958.21069324,60448704.61260282
2015-12-7,389.37239744,400.11534737,386.40034123,396.20189349,119207.89904559,47230395.32084724
2015-12-8,396.06165545,415.80779371,391.40357026,415.80779371,105039.64968872,43676304.9891024
2015-12-9,418.16943205,423.41979881,406.63778861,418.02378431,167308.06255694,69938749.45554645
2015-2-1,217.50060558,232.49506362,212.28768226,227.15057753,127883.14359485,29048729.92422249
2015-2-10,220.97729216,222.57095686,216.10654677,220.74360013,92844.96655408,20494932.17148589
2015-2-11,220.67683878,224.00583965,218.99102073,220.48339338,80693.04147333,17791475.6061156
2015-2-12,220.17274435,223.04740419,218.72333952,222.71786243,69505.93134843,15480212.45626734
2015-2-13,222.84696437,240.90694214,222.1019666,235.81285247,183160.00684814,43191483.67405731
2015-2-14,236.07019032,260.29249233,236.07019032,257.9081775,198294.99214833,51141900.03182892
2015-2-15,257.3835443,266.4195099,229.09713259,234.71294534,243044.88442609,57045780.67421033
2015-2-16,235.00703355,239.97013521,229.75279938,234.39411297,123345.92640732,28911559.00922882
2015-2-17,234.0482247,246.05649042,232.90413487,244.16867351,124471.14641913,30391954.71081232
2015-2-18,244.40376311,245.00850353,232.92954271,237.03295345,115349.33224562,27341592.90039684
2015-2-19,237.00908443,244.1458067,236.3359623,241.33861809,81373.81187301,19638643.30649084
2015-2-2,226.7305307,242.35075048,222.73488947,238.31924075,119028.01561607,28366666.30935465
2015-2-20,241.08891791,247.68111338,240.40949857,244.66559198,102500.84727445,25078430.47712794
2015-2-21,244.40683563,247.16412081,244.34039102,245.43145882,54267.7494807,13319012.92180673
2015-2-22,245.58787869,247.29231753,234.85306592,236.50974493,82947.18414638,19617817.36547624
2015-2-23,236.44506823,240.8112815,232.65318167,239.74766709,74498.13119003,17860753.15531696
2015-2-24,239.97279234,241.2223327,237.52836632,239.83367982,64698.63566128,15516911.87020203
2015-2-25,240.04742662,240.55244121,236.89318192,238.61746234,52307.61128431,12481509.46576639
2015-2-26,238.55158802,238.83904276,235.49619743,237.53607606,61344.38027685,14571503.37949979
2015-2-27,237.49112062,257.04448146,237.49112062,253.65422036,184002.5771125,46673030.24255289
2015-2-28,253.77670347,255.91309649,250.346496,255.49919867,56076.72203747,14327557.54472994
2015-2-3,237.75405322,246.94288681,225.11627655,227.6956614,170035.85177983,38716425.73277706
2015-2-4,227.80256176,230.52141006,221.60377651,227.21852575,116045.00775996,26367575.58414304
2015-2-5,228.15067748,232.93997564,216.33829445,217.51799762,99991.94450286,21750047.54641515
2015-2-6,217.41623161,225.58419678,216.70153337,222.9563196,103736.19262647,23128639.71704652
2015-2-7,223.30416699,230.96967973,223.19320369,228.24320916,93321.53359192,21300006.3110283
2015-2-8,228.22317651,230.51108247,221.61034455,223.77539461,74481.91014956,16667218.83525318
2015-2-9,223.7485442,224.30195267,217.83941111,220.69751591,121696.73987781,26858168.18536656
2015-3-1,255.37779206,261.57274095,247.244927,260.6957527,97976.60735957,25542085.40296283
2015-3-10,290.25094942,300.74621893,290.25094942,292.13954224,183335.99369899,53559693.27486999
2015-3-11,292.08461087,298.15182029,291.02147368,297.11684199,84409.19121859,25079392.32945951
2015-3-12,296.80124484,297.80415834,293.23670807,295.36474451,80753.82466252,23851832.78938512
2015-3-13,295.3800724,295.51180896,286.23889508,286.23889508,113720.54618109,32551243.48724289
2015-3-14,284.32770272,286.90902777,281.5231274,282.7450854,82056.82571154,23201164.19322986
2015-3-15,282.07216949,287.61119852,281.82033909,286.76045405,42048.37879293,12057812.19487838
2015-3-16,286.61708836,294.38107437,286.61708836,291.70223947,76666.29999496,22363731.40066354
2015-3-17,291.75307196,293.60417701,285.09293198,286.43423717,77769.99166403,22275988.23717437
2015-3-18,285.89495473,286.18789792,249.61470442,257.13375048,225336.96241633,57941738.26873972
2015-3-19,256.21631623,264.17515131,248.14711857,261.09883121,206055.83986898,53800938.95415027
2015-3-2,260.78600798,277.59417929,258.72532834,275.91047277,152439.97676161,42059786.05727286
2015-3-20,261.23076119,265.3774204,259.8402246,262.40872088,72097.41366189,18918990.09744292
2015-3-21,262.17529452,263.0175527,256.71189227,260.5598238,63924.09880971,16656051.92220934
2015-3-22,260.54690838,270.16346813,260.22625766,268.43471016,67341.19650942,18076714.56655619
2015-3-23,268.32914464,270.47182154,262.23994627,267.43031462,89294.37634221,23880023.15892432
2015-3-24,267.47588332,267.92645901,244.53224327,245.7279929,168780.84427237,41474178.10324182
2015-3-25,247.67798197,249.65320892,236.76484498,246.4765441,143480.33802714,35364537.86317094
2015-3-26,246.66267619,254.5802466,245.26424177,248.93541069,103784.81031952,25835714.38078462
2015-3-27,249.16648977,249.94363673,245.72416566,247.72262864,72994.64584904,18082425.54613235
2015-3-28,247.67966706,255.24377404,247.67966706,253.47063805,63741.65055516,16156636.83673181
2015-3-29,253.38737211,253.60315145,241.16921085,242.81756586,90272.40650322,21919726.01137016
2015-3-3,276.02787245,287.42530439,268.17282806,282.13959096,182025.79700214,51356683.9109191
2015-3-30,243.09674327,249.47618153,237.84987096,248.4737625,94166.20758828,23397831.9000722
2015-3-31,248.11726529,249.41481851,243.38144826,244.64394968,85260.06896471,20858360.0214352
2015-3-4,282.38540355,284.43707465,268.69165779,273.48706119,150878.63919223,41263355.62890328
2015-3-5,273.27069389,281.6787771,264.96806376,276.48087545,145748.5270895,40296680.36559523
2015-3-6,276.44119435,278.20385303,270.51791218,273.24371047,107195.41254355,29290472.26881994
2015-3-7,273.32484138,279.01649775,270.75354915,276.81840608,64378.4927403,17821151.74608141
2015-3-8,277.16721951,278.62674054,273.2257213,275.53397288,55471.09346999,15284170.76395881
2015-3-9,275.59703335,293.26842884,275.15224414,290.22768858,167458.29868522,48601034.96127268
2015-4-1,244.75858286,247.99449135,241.34248801,247.89013557,83639.43884769,20733391.83454178
2015-4-10,244.44043551,244.48438779,232.92903506,236.41450335,112252.65866797,26538156.54849242
2015-4-11,236.51534064,239.80890631,234.60129979,237.10324334,62254.24160527,14760682.59628252
2015-4-12,237.23927932,238.24627998,234.93242858,236.6856431,46663.95564358,11044688.35131723
2015-4-13,236.57909041,237.46739513,222.32528199,225.20158872,131191.54455245,29544544.2603009
2015-4-14,224.86356878,225.69631387,216.52954548,219.59604949,135331.67620553,29718301.46529704
2015-4-15,219.56042801,224.54229852,219.05384502,224.54229852,92417.84240167,20751714.75677069
2015-4-16,224.56640494,230.44454136,224.56640494,228.99471476,101049.59006117,23139822.05274878
2015-4-17,228.9461297,229.44694389,222.49022292,223.56963117,84404.46124976,18870274.27061378
2015-4-18,223.30403264,224.82719525,221.87652488,224.06391442,52811.33207964,11833113.79163304
2015-4-19,224.13261071,226.95514231,222.54854003,222.78749195,61648.48734231,13734511.8772886
2015-4-2,247.65170337,254.73964932,246.09544606,253.30995867,97638.18924665,24732725.68258708
2015-4-20,222.69130148,226.636823,222.10698185,225.64489414,72942.56000955,16459116.23191597
2015-4-21,225.58494101,235.01313402,225.50202451,235.01313402,97907.84627552,23009629.79873868
2015-4-22,235.67891901,238.76599491,234.15297859,234.9643852,93904.89435543,22064305.76956462
2015-4-23,234.93923367,237.55941812,234.22226642,237.55941812,64519.32773319,15327173.95348774
2015-4-24,236.86591192,237.24933609,230.67484907,231.93384066,87207.17171737,20226294.26985673
2015-4-25,231.89945204,233.20461048,226.71139913,226.71139913,56078.68440873,12713677.00365482
2015-4-26,226.76661399,227.31808272,215.25368342,219.53726681,122305.63667901,26850645.1925488
2015-4-27,219.57897889,233.31375329,218.3140592,230.17123537,159586.15495713,36732142.43416066
2015-4-28,229.17437566,229.86278281,223.59526186,226.46666004,88192.57599988,19972678.12719805
2015-4-29,226.23179315,227.57673612,224.28090774,226.60723413,76845.83655676,17413822.47662001
2015-4-3,253.32381833,257.0765493,252.29607103,254.99464254,84346.79053624,21507979.70254482
2015-4-30,226.48748184,239.66149671,225.82490324,236.52818251,133691.06295515,31621704.13904358
2015-4-4,254.9912684,256.15810869,252.35647495,254.98034323,44442.10105942,11331862.1822035
2015-4-5,255.07406528,261.033545,253.46447465,260.88134574,68770.84238754,17941029.910029
2015-4-6,260.96803255,261.98244759,254.79600992,256.17899679,73785.04430007,18902178.62690203
2015-4-7,256.11439086,256.84359964,253.39303812,254.41879025,64709.24775028,16463248.53040398
2015-4-8,254.35301286,255.39933003,243.54234392,245.35248897,113309.74077108,27800826.92282409
2015-4-9,245.23673793,246.52967202,239.62708127,244.39353453,78575.4683414,19203336.43519554
2015-5-1,236.46583562,239.29365026,233.01401435,233.01401435,74854.81963726,17442222.01735914
2015-5-10,242.41946743,245.30350187,239.74057268,241.02262225,56363.31637202,13584834.31074786
2015-5-11,240.92515081,244.75502265,240.03204682,242.85280137,78586.43207715,19084935.17926236
2015-5-12,242.93705371,243.84532303,240.9363642,241.92641433,71336.26028169,17258125.66179327
2015-5-13,242.2338537,245.32174513,235.71152859,237.1377477,103050.84698978,24437245.75404676
2015-5-14,236.7622563,238.30582542,233.82849083,237.56019908,94989.88030994,22565814.8773596
2015-5-15,237.55478269,239.35705851,237.18347206,238.37099054,61610.83641052,14686236.10320696
2015-5-16,238.51879586,239.53723297,236.56802234,237.28134737,40193.68795839,9537212.43471009
2015-5-17,237.2780744,239.07350456,236.92608156,237.30894087,40681.03155414,9653972.51142812
2015-5-18,237.33686045,237.61465779,233.21802408,234.12950694,63266.94229748,14812658.00547758
2015-5-19,234.13726677,235.10808192,232.86412398,233.31309785,51127.26594898,11928660.80325606
2015-5-2,233.07447105,236.99974941,233.07447105,235.9707647,48714.47024035,11495190.7944874
2015-5-20,233.23421418,235.69040869,233.23421418,235.08157767,58113.01558368,13661299.38649168
2015-5-21,235.12197056,237.35992317,234.99049384,236.25577186,54699.03294934,12922962.24953817
2015-5-22,236.21509384,241.62117314,236.14566986,240.95723707,95812.98193716,23086831.40327984
2015-5-23,240.99469607,241.82682455,239.69565226,240.03804135,46967.32098844,11273943.73769212
2015-5-24,240.06615241,242.87887001,239.86433871,241.82987458,39054.02383339,9444429.68562882
2015-5-25,241.75482877,241.89077046,237.34815295,237.95413007,50898.93518363,12111611.84323328
2015-5-26,237.94201073,238.88328459,236.37661448,238.17288252,58807.83308816,14006431.12154141
2015-5-27,238.13965736,240.53051139,237.56546513,238.09705422,64188.39930562,15283068.78948686
2015-5-28,237.93758781,239.35624822,237.70794798,238.52631562,47012.0217581,11213604.33973492
2015-5-29,238.44300211,238.63904111,236.90556858,238.16865466,47888.93655611,11405643.59263393
2015-5-3,235.91820657,244.1723285,235.12017535,240.97892231,68801.68333582,16579755.50367324
2015-5-30,238.18817126,238.26589524,232.82371618,234.13211872,52882.31772333,12381449.0913473
2015-5-31,233.8681692,234.19745764,229.67174357,230.20330531,52974.04897842,12194801.17057046
2015-5-4,240.98373878,243.38834484,238.36631348,239.79765022,82107.52730653,19689192.11308022
2015-5-5,239.68631629,240.10450572,233.02245939,237.03743575,94126.30631575,22311458.28549813
2015-5-6,236.92494478,237.27810486,229.62255433,230.06390056,120530.44817128,27729705.04302726
2015-5-7,230.07861515,239.52898539,229.11307854,237.71350682,111127.10509604,26416413.8552521
2015-5-8,237.83086889,246.97198845,236.74916289,244.52655861,104988.47026273,25672469.32659836
2015-5-9,244.46808497,248.39146004,240.20649515,242.44682237,76390.44677689,18520621.08080084
2015-6-1,230.51152715,231.87282852,221.89835797,223.47786863,103287.78480112,23082534.00271582
2015-6-10,229.78547944,232.08118504,229.22570947,229.87707913,61010.913598,14025010.61280196
2015-6-11,229.93080735,232.16694227,229.87058059,230.91240195,52351.58381999,12088629.96597003
2015-6-12,230.94404689,233.37871143,230.5726463,231.10709543,54041.04574848,12489269.11689118
2015-6-13,230.9794706,233.83998604,230.18812984,233.34553045,48664.7237156,11355695.76954789
2015-6-14,233.46335176,236.44539346,233.14331291,234.51937915,42221.26739418,9901705.41611301
2015-6-15,234.51209761,238.53137039,234.47757308,237.76556831,75143.36166466,17866504.09077364
2015-6-16,237.7589995,252.97142075,237.04802021,251.18103593,139613.5104993,35068266.19649646
2015-6-17,251.4535979,258.07960816,247.01011597,249.65709089,145531.25482198,36332909.71263486
2015-6-18,249.81645392,252.88869012,244.68480573,249.56084472,103954.21987874,25942902.92545398
2015-6-19,249.72103995,252.1628641,244.40277692,245.48728174,76314.90971366,18734339.74218197
2015-6-2,223.44906066,227.08842561,222.93211286,226.33931033,81371.44521114,18417556.78949706
2015-6-20,245.17251895,246.96713134,241.23211319,246.0089154,68426.20086781,16833455.4605363
2015-6-21,245.94805045,247.87307196,243.67729497,245.5129404,33753.77359854,8286988.20567753
2015-6-22,245.53107445,248.87524264,244.54226871,248.21295348,60393.38536601,14990420.55258198
2015-6-23,248.08966141,248.47201752,245.02460165,245.57767702,51752.01944308,12709140.7161359
2015-6-24,245.53554009,247.93045817,241.76418907,241.76418907,60479.37196841,14621746.31918254
2015-6-25,241.6340236,245.46955014,241.5212206,244.11658694,54667.14657491,13345157.23936396
2015-6-26,244.17394707,244.91314839,243.04668852,244.630336,49752.2769135,12170916.21822128
2015-6-27,244.61462548,252.21696944,244.44397391,252.04131272,69091.38509416,17413883.3969515
2015-6-28,252.08626058,252.1804459,248.61309397,249.98228383,48664.86560391,12165354.24581149
2015-6-29,250.06946561,257.94524278,249.89177336,257.63546453,111721.71241803,28783475.2767599
2015-6-3,226.1674086,228.14350233,224.74645626,226.75118341,69868.40588411,15842743.7168444
2015-6-30,257.76390765,268.9741062,256.46599575,263.50849592,138706.44153465,36550325.78377096
2015-6-4,226.58461984,227.47848672,224.93972917,225.19842462,58861.79921413,13255584.45347767
2015-6-5,225.2962851,227.12287416,224.20898465,226.03676694,72334.92432803,16350352.43179886
2015-6-6,226.00170518,227.75988148,225.33384758,226.78851004,44807.98448838,10161936.04018211
2015-6-7,226.7280252,227.30441976,223.33859439,224.14069101,54012.13316443,12106316.85020001
2015-6-8,224.09253501,230.17999887,224.07402205,229.35059224,91453.47582705,20974908.84327809
2015-6-9,229.38304705,231.6742985,228.80001045,229.84365988,113928.74664641,26185800.09522577
2015-7-1,263.74756404,265.5539963,256.87233326,259.3901648,88217.20632552,22882675.68657026
2015-7-10,269.66507699,294.58000584,269.39183374,284.86022865,234555.23114919,66815456.77718823
2015-7-11,284.86293935,298.82886942,283.19655991,293.08031597,99896.53548556,29277708.1842691
2015-7-12,293.04853028,314.67866663,292.21295448,311.08369188,141016.33603536,43867882.42886122
2015-7-13,310.98453461,311.34305187,281.04786592,292.32220128,171550.065341,50147892.7307726
2015-7-14,292.21009274,296.91665287,286.87572493,287.93030152,80764.59054712,23254572.90850534
2015-7-15,287.74591607,294.50712303,285.41152513,286.24768302,75112.73706778,21500846.95113678
2015-7-16,286.20677674,291.7595717,275.55313556,278.29362284,136488.76044243,37983951.62063022
2015-7-17,278.54699267,280.55532059,272.54708801,279.97835326,79155.95748206,22161954.62616591
2015-7-18,279.72490724,283.29867494,274.0205345,275.00989722,76378.05237374,21004720.3331273
2015-7-19,274.94272054,275.94794572,272.67015932,274.02170707,44948.83697783,12316957.03959515
2015-7-2,259.29715352,262.55357304,255.52431524,256.31153253,70660.9637953,18111219.92074782
2015-7-20,274.03649098,279.96136003,273.09010209,279.96136003,63503.09494218,17778412.8259608
2015-7-21,280.09142015,281.33881541,276.26410452,276.89539692,69991.06268474,19380203.08313326
2015-7-22,276.59710992,278.31301727,275.11518363,277.88853372,58814.58755762,16343899.49783847
2015-7-23,277.97432472,279.01831829,276.55377761,277.07402722,56959.88392274,15782104.4287109
2015-7-24,276.97938463,289.79440891,276.15939823,288.63337639,100914.32676074,29127242.85933398
2015-7-25,288.62524503,291.45940555,286.47824617,289.46232737,56247.65116911,16281576.01643554
2015-7-26,289.51547697,294.09737931,288.6921223,293.60175055,40728.88714808,11958072.56454438
2015-7-27,293.48861456,296.82172725,287.83111601,294.16067885,88075.10757222,25908233.432898
2015-7-28,294.21301181,297.35102959,294.18149257,295.39857268,68246.44639836,20159902.85678698
2015-7-29,295.29903964,295.47797551,289.41486086,290.21683083,68844.60787218,19979863.91655059
2015-7-3,256.29560408,258.00196639,254.54933399,257.14711698,61064.57477201,15702579.35205817
2015-7-30,290.13533751,291.2718948,287.5395849,288.45472858,61163.09676722,17642784.47683353
2015-7-31,288.31341649,289.74777837,283.28282772,285.23785199,68194.79168841,19451735.89844488
2015-7-4,257.53607873,262.96262689,255.13707221,262.16639743,50156.59883131,13149374.82299666
2015-7-5,262.11478096,274.86529753,259.47865713,272.2094683,134217.12884176,36535173.27857746
2015-7-6,271.94646712,277.36303072,267.84168699,269.43476531,142029.86514617,38267783.38314968
2015-7-7,269.87678034,272.14124269,265.74905076,266.98913463,84690.11870723,22611341.50521142
2015-7-8,267.05442382,274.99047529,265.46016268,271.26386743,100126.49340477,27160699.83305492
2015-7-9,271.51917803,273.56800422,267.421313,269.87174291,87472.42663086,23606336.23186876
2015-8-1,285.51527399,285.77230441,279.04322773,281.62592848,54043.42546665,15220029.87554912
2015-8-10,265.09701252,266.98797416,262.36929559,264.87759103,73772.7061581,19540736.69094778
2015-8-11,264.90920229,271.09957605,264.80499513,271.09957605,81542.43305542,22106119.03115048
2015-8-12,271.15374615,271.15374615,265.75082395,266.59819098,87950.76014483,23447513.55010369
2015-8-13,266.67772385,266.67772385,263.36378552,264.52812729,80027.13120621,21169427.15027082
2015-8-14,264.58269076,267.96060665,261.50831014,266.15598682,81538.98036037,21702087.78237927
2015-8-15,266.02389111,267.31440768,261.58438326,261.84467284,58980.34458711,15443689.03223452
2015-8-16,262.22607536,262.69792662,256.9860038,258.37092475,92905.29367011,24004026.63995956
2015-8-17,258.40881683,260.42381956,256.91289674,258.74050893,70891.09572359,18342398.18607652
2015-8-18,258.76582995,258.91106316,206.63581012,206.63581012,182600.05154092,37731709.57785722
2015-8-19,212.91051836,237.3433653,212.91051836,226.81703988,249557.702269,56603939.30706792
2015-8-2,281.4400136,283.47216043,277.88563711,283.1876042,49548.03606757,14031389.62672202
2015-8-20,226.98577699,237.83199692,226.98577699,235.73087825,118631.61741207,27965135.36033723
2015-8-21,235.70539843,237.3858551,232.24060414,233.60995429,89328.96811017,20868136.15658274
2015-8-22,233.23621537,235.95073381,223.85047048,230.74990828,100247.18202049,23132028.05609899
2015-8-23,230.76060477,233.07445305,226.04944336,228.69458528,79091.1413382,18087715.76777094
2015-8-24,228.51886783,228.51886783,210.33329958,211.33327794,263708.36781138,55730353.78914422
2015-8-25,210.60888921,226.34774254,198.81215051,221.62062495,247513.88899895,54854182.76414374
2015-8-26,221.99646677,231.14022516,220.1222417,226.00274981,133613.46265557,30197009.97212257
2015-8-27,226.22740989,228.9779723,224.13070768,225.22914522,94164.19953151,21208522.17072634
2015-8-28,225.29066829,235.00244747,221.67317015,231.75552191,128953.48021016,29885681.1077966
2015-8-29,231.9202111,234.14486437,228.16620963,230.4564383,77855.06163971,17942200.20922284
2015-8-3,283.20367149,285.38675999,280.30790284,282.05222213,64699.56779096,18248656.86642925
2015-8-30,230.96086302,232.55525655,226.4293956,228.81096772,76725.18709553,17555564.30802379
2015-8-31,229.51544017,232.42170524,226.37699262,231.17992505,84696.41771943,19580111.50060613
2015-8-4,282.02363475,286.48546685,282.02363475,286.04061947,64594.11205259,18476539.82561421
2015-8-5,285.90895454,286.38491929,282.51292591,283.21467797,63679.04797698,18034841.06647452
2015-8-6,283.17557606,283.17684996,279.27828887,279.75814105,60508.26363157,16927679.35156169
